Deal Type,Telcos:device_full_name,device name look up,brand_name,colour,Telcos:storage_size,img_link,Telcos:network,provider logo,Telcos:connectivity,Telcos:inc_data,Monthly Data,Telcos:term,Telcos:initial_cost,Telcos:month_cost,Telcos:deal_cost_json,aw_deep_link,promo_text,condition
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,1,716,21,"{""tco_inc_vat"": ""737.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""716.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""614.17"", ""ecpm_inc_vat"": ""737.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""614.17"", ""upfront_exc_vat"": ""596.67"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""21.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""17.50"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695291&a=713067&m=3235,,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,36,30,54.06,"{""tco_inc_vat"": ""1976.16"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1646.80"", ""ecpm_inc_vat"": ""54.89"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""45.74"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""54.06"", ""monthly_device_inc_vat"": ""19.06"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""35.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""29.17"", ""monthly_device_exc_vat"": ""15.88"", ""monthly_total_exc_vat"": ""45.05"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695303&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,24,30,47.59,"{""tco_inc_vat"": ""1172.16"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""976.80"", ""ecpm_inc_vat"": ""48.84"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""40.70"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""47.59"", ""monthly_device_inc_vat"": ""28.59"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""19.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.83"", ""monthly_device_exc_vat"": ""23.83"", ""monthly_total_exc_vat"": ""39.66"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695307&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,36,30,38.06,"{""tco_inc_vat"": ""1400.16"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1166.80"", ""ecpm_inc_vat"": ""38.89"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""32.41"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""38.06"", ""monthly_device_inc_vat"": ""19.06"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""19.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.83"", ""monthly_device_exc_vat"": ""15.88"", ""monthly_total_exc_vat"": ""31.72"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695311&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,100000,100GB,48,20,39.5,"{""tco_inc_vat"": ""1916.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""20.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1596.66"", ""ecpm_inc_vat"": ""39.92"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""33.26"", ""upfront_exc_vat"": ""16.67"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""39.50"", ""monthly_device_inc_vat"": ""14.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""25.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""20.83"", ""monthly_device_exc_vat"": ""12.08"", ""monthly_total_exc_vat"": ""32.92"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695313&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,12,30,78.17,"{""tco_inc_vat"": ""968.04"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""806.70"", ""ecpm_inc_vat"": ""80.67"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""67.22"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""78.17"", ""monthly_device_inc_vat"": ""57.17"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""21.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""17.50"", ""monthly_device_exc_vat"": ""47.64"", ""monthly_total_exc_vat"": ""65.14"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695315&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,1,716,35,"{""tco_inc_vat"": ""751.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""716.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""625.83"", ""ecpm_inc_vat"": ""751.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""625.83"", ""upfront_exc_vat"": ""596.67"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""35.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""29.17"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695321&a=713067&m=3235,,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,12,30,92.17,"{""tco_inc_vat"": ""1136.04"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""946.70"", ""ecpm_inc_vat"": ""94.67"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""78.89"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""92.17"", ""monthly_device_inc_vat"": ""57.17"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""35.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""29.17"", ""monthly_device_exc_vat"": ""47.64"", ""monthly_total_exc_vat"": ""76.81"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695323&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,24,30,49.59,"{""tco_inc_vat"": ""1220.16"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1016.80"", ""ecpm_inc_vat"": ""50.84"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""42.37"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""49.59"", ""monthly_device_inc_vat"": ""28.59"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""21.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""17.50"", ""monthly_device_exc_vat"": ""23.83"", ""monthly_total_exc_vat"": ""41.33"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695327&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,48,20,33.5,"{""tco_inc_vat"": ""1628.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""20.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1356.66"", ""ecpm_inc_vat"": ""33.92"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""28.26"", ""upfront_exc_vat"": ""16.67"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""33.50"", ""monthly_device_inc_vat"": ""14.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""19.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.83"", ""monthly_device_exc_vat"": ""12.08"", ""monthly_total_exc_vat"": ""27.92"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695329&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,100000,100GB,24,30,53.59,"{""tco_inc_vat"": ""1316.16"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1096.80"", ""ecpm_inc_vat"": ""54.84"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""45.70"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""53.59"", ""monthly_device_inc_vat"": ""28.59"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""25.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""20.83"", ""monthly_device_exc_vat"": ""23.83"", ""monthly_total_exc_vat"": ""44.66"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695343&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Air 10.9"" (2022) (64GB Pink)",Apple iPad Air 10.9 (2022),Apple,Pink,64GB,https://media.bigupdata.co.uk/2022-03-14_11-34-11_img_product_image_main_large1_product_edition0000098590.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,48,20,49.5,"{""tco_inc_vat"": ""2396.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""20.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1996.66"", ""ecpm_inc_vat"": ""49.92"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""41.60"", ""upfront_exc_vat"": ""16.67"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""49.50"", ""monthly_device_inc_vat"": ""14.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""35.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""29.17"", ""monthly_device_exc_vat"": ""12.08"", ""monthly_total_exc_vat"": ""41.25"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695347&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 12.9"" (2021) 5G (2TB Silver)",Apple iPad Pro 12.9 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-44-19_img_product_image_main_large1_product_edition0000097505.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,48,40,64.5,"{""tco_inc_vat"": ""3136.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""40.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2613.33"", ""ecpm_inc_vat"": ""65.33"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""54.44"", ""upfront_exc_vat"": ""33.33"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""64.50"", ""monthly_device_inc_vat"": ""43.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""21.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""17.50"", ""monthly_device_exc_vat"": ""36.25"", ""monthly_total_exc_vat"": ""53.75"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695701&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 12.9"" (2021) 5G (2TB Silver)",Apple iPad Pro 12.9 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-44-19_img_product_image_main_large1_product_edition0000097505.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,2000,2GB,24,30,102.42,"{""tco_inc_vat"": ""2488.08"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2073.40"", ""ecpm_inc_vat"": ""103.67"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""86.39"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""102.42"", ""monthly_device_inc_vat"": ""87.42"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""15.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""12.50"", ""monthly_device_exc_vat"": ""72.85"", ""monthly_total_exc_vat"": ""85.35"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695703&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 12.9"" (2021) 5G (2TB Silver)",Apple iPad Pro 12.9 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-44-19_img_product_image_main_large1_product_edition0000097505.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,100000,100GB,48,40,68.5,"{""tco_inc_vat"": ""3328.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""40.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2773.33"", ""ecpm_inc_vat"": ""69.33"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""57.78"", ""upfront_exc_vat"": ""33.33"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""68.50"", ""monthly_device_inc_vat"": ""43.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""25.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""20.83"", ""monthly_device_exc_vat"": ""36.25"", ""monthly_total_exc_vat"": ""57.08"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695705&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 12.9"" (2021) 5G (2TB Silver)",Apple iPad Pro 12.9 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-44-19_img_product_image_main_large1_product_edition0000097505.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,1,2128,21,"{""tco_inc_vat"": ""2149.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""2128.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1790.83"", ""ecpm_inc_vat"": ""2149.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""1790.83"", ""upfront_exc_vat"": ""1773.33"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""21.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""17.50"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695707&a=713067&m=3235,,New
Tablet,"Apple iPad Pro 12.9"" (2021) 5G (2TB Silver)",Apple iPad Pro 12.9 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-44-19_img_product_image_main_large1_product_edition0000097505.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,2000,2GB,1,2128,15,"{""tco_inc_vat"": ""2143.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""2128.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1785.83"", ""ecpm_inc_vat"": ""2143.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""1785.83"", ""upfront_exc_vat"": ""1773.33"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""15.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""12.50"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441695709&a=713067&m=3235,,New
